t,x,y,theta0,phi1,theta1,phi2,theta2,phi3,theta3,phi4,theta4,phi5,theta5,phi6,theta6,phi7,theta7,phi8,theta8,phi9,theta9,phi10,theta10,x1,Y1,x2,y2,x3,y3,Trix[1],Triy[1],Trix[2],Triy[2],Trix[3],Triy[3],varphi1,varphi2,varphi3,z21,z22,z31,z32,z41,z42,z51,z52,z61,z62,z71,z72,z81,z82,z91,z92,al21,al22,al31,al32,al33,al41,al42,al43,al44,al51,al52,al53,al54,al55,al61,al62,al63,al66,al71,al72,al73,al76,al77,al81,al82,al83,al88,al91,al92,al93,al99,u1,u2,u3,u4,u5,u6,u7,u8,u9,u10,u11,u12,v1,v2,v3,PSx,PSy,d,d0d,Q,nh1,nh2,nh3,nh4,nh5,nh6,nh7,nh8,nh9,nh10,thetap1d,thetap2d,dthetap2d,thetap3d,dthetap3d,thetap4d,thetap5d,dthetap5d,thetap6d,dthetap6d,thetap7d,thetap8d,dthetap8d,thetap9d,dthetap9d,thetap10d,delta1d,delta2d,delta3d,thetap0,thetap1,thetap2,thetap3,thetap4,thetap5,thetap6,thetap7,thetap8,thetap9,thetap10,thetaT
0.12,-6.49993,-1.0212,0.00308736,0.000463753,3.89629e-05,0.913101,-0.786412,-0.758938,0.78342,0.0237759,3.14082,-1.95887,1.96274,-3.53221,3.53352,0.392841,-0.393835,-2.87817,2.88178,-4.45214,4.45254,-0.524202,0.522704,-5.45028,-1.02047,-7.80781,0.575621,-7.77708,-2.68032,-4.89993,-1.02114,-7.29998,0.364409,-7.29988,-2.40687,0.0252572,0.395149,-0.5223,0.00282198,-0.0212007,-0.0182038,3.89629e-05,1.26567,-0.786412,-1.28503,0.785938,-0.0149867,3.14082,-0.0504413,1.96274,-0.0189597,3.53353,-0.0140521,-0.393837,-0.0147784,1.00032,-0.0083268,-1.2504,1.25039,13.0663,10.1568,-20.3133,11.7977,-21.9694,-5.70886,11.4175,-11.7997,7.00457,-1.41822,-0.000212771,0.000425522,-1.11395,-0.655135,-33.0963,16.4997,0,16.5883,0.238034,6.87599,-3.41789,3.38385,-0.0100684,-0.00640836,0.0025638,-1.19671,0.200063,0.0266269,0.042479,0.390611,2.73247,2.31332,0.0467555,0.132227,-0.0393852,0.025969,0.0430701,-0.105103,0.314932,0.199017,0.19971,-6.5,-1,-0.0212007,0,0,-3.38813e-20,1.04083e-17,1.32815e-17,-1.32544e-17,-1.73472e-18,-1.78893e-18,-5.1093e-18,4.2067e-17,-4.61057e-17,-5.48471e-17,0,-0.526078,-0.181971,0.784621,-0.0030095,3.14159,1.96274,-0.00379269,3.53315,-0.00281041,-0.392699,2.88178,-0.00568763,4.44969,-0.0028396,0.523599,0,0,0,0.00282109,3.89629e-05,-0.786412,0.785938,3.14082,1.96274,3.53353,-0.393837,2.88178,4.45257,0.522701,0
0.13,-6.49982,-1.02136,0.00335298,0.000469259,4.18438e-05,0.916498,-0.786425,-0.759293,0.783338,0.0233398,3.1408,-1.9584,1.96272,-3.53215,3.53351,0.392876,-0.393849,-2.87789,2.88181,-4.45213,4.45257,-0.524177,0.522695,-5.45018,-1.02061,-7.80771,0.575469,-7.77698,-2.68046,-4.89982,-1.02129,-7.29988,0.364249,-7.29977,-2.40703,0.024833,0.395208,-0.52226,0.00308413,-0.0213579,-0.0185307,3.76331e-05,1.31445,-0.786429,-1.33279,0.785946,-0.0149886,3.1408,-0.0516384,1.96272,-0.0202591,3.53351,-0.0140375,-0.393856,-0.0147796,1.00033,-0.00873458,-1.25041,1.25039,13.6295,10.2031,-20.406,11.92,-22.9962,-5.75537,11.5105,-11.9225,7.10152,-1.47172,-0.000213408,0.000426795,-1.1142,-0.681403,-33.1212,16.5056,0,16.6119,0.243303,6.88575,-3.42006,3.38472,-0.0116528,-0.00655267,0.00262049,-1.19702,0.200064,0.0265614,0.0427415,0.33969,2.69972,2.26982,0.0473041,0.13698,-0.0359993,0.0275975,0.0463263,-0.102786,0.319282,0.199069,0.199627,-6.49972,-1,-0.0213579,0,1,-1.35525e-20,-1.04083e-17,-2.57498e-19,-3.51553e-17,-4.01155e-18,-3.79471e-18,-6.77626e-19,-3.90313e-18,-3.95734e-18,2.80537e-18,0,-0.526059,-0.188709,0.784604,-0.00301037,3.14159,1.96272,-0.00405277,3.53313,-0.0028075,-0.392699,2.88181,-0.00579462,4.44968,-0.00283802,0.523599,0,0,0,0.00308315,3.76331e-05,-0.786429,0.785946,3.1408,1.96272,3.53351,-0.393856,2.88181,4.45259,0.522688,4.21062e-06
0.14,-6.49971,-1.02152,0.0036179,0.000474713,4.47722e-05,0.919456,-0.786438,-0.759597,0.783266,0.0229681,3.14079,-1.95792,1.96271,-3.53209,3.53349,0.392913,-0.393863,-2.8776,2.88184,-4.45213,4.4526,-0.524151,0.522686,-5.45007,-1.02075,-7.80759,0.575317,-7.77687,-2.6806,-4.89971,-1.02144,-7.29977,0.36409,-7.29964,-2.40719,0.0244701,0.395265,-0.522221,0.00334984,-0.0215151,-0.0188555,4.05616e-05,1.35759,-0.786442,-1.37491,0.785959,-0.0149893,3.14079,-0.0526976,1.96271,-0.0216091,3.5335,-0.0140225,-0.39387,-0.0147797,1.00033,-0.00914071,-1.25041,1.2504,14.1317,10.2438,-20.4874,12.0286,-23.9153,-5.79624,11.5922,-12.0314,7.18716,-1.51895,-0.000214031,0.00042804,-1.11445,-0.705441,-33.1465,16.5116,0,16.6362,0.247486,6.89568,-3.42226,3.38573,-0.0132985,-0.00668995,0.0026743,-1.19738,0.200065,0.0264922,0.0429941,0.295734,2.67199,2.23277,0.0477333,0.141545,-0.0324853,0.0290044,0.0495051,-0.100338,0.323124,0.199129,0.199572,-6.49972,-1,-0.0215151,0,1,1.05032e-19,1.04083e-17,1.78351e-17,-1.78826e-17,-5.42101e-19,-4.47233e-17,-4.06034e-17,4.27176e-17,-4.56449e-17,-5.13641e-17,0,-0.526036,-0.194652,0.784592,-0.00301095,3.14159,1.96271,-0.00432298,3.53312,-0.00280451,-0.392699,2.88183,-0.00598542,4.44967,-0.00283624,0.523599,0,0,0,0.00334877,4.05616e-05,-0.786442,0.785959,3.14079,1.96271,3.5335,-0.39387,2.88183,4.45262,0.522679,4.21062e-06
0.15,-6.49958,-1.02167,0.00388214,0.000480165,4.76986e-05,0.922032,-0.786451,-0.75986,0.783205,0.0226479,3.14078,-1.95744,1.9627,-3.53203,3.53348,0.39295,-0.393877,-2.8773,2.88187,-4.45213,4.45262,-0.524124,0.522677,-5.44995,-1.02089,-7.80747,0.575164,-7.77676,-2.68074,-4.89958,-1.0216,-7.29965,0.36393,-7.29951,-2.40735,0.0241585,0.395321,-0.522182,0.00361486,-0.0216724,-0.0191795,4.3488e-05,1.39577,-0.786455,-1.41208,0.785971,-0.01499,3.14077,-0.0536461,1.96269,-0.0230001,3.53349,-0.0140082,-0.393884,-0.0147797,1.00033,-0.00954575,-1.25042,1.2504,14.5793,10.2796,-20.5588,12.125,-24.7372,-5.83214,11.664,-12.1281,7.26288,-1.56068,-0.000214685,0.000429345,-1.11469,-0.727675,-33.1721,16.5176,0,16.6609,0.250793,6.90575,-3.4245,3.38688,-0.0149936,-0.00682182,0.00272591,-1.19779,0.200065,0.0264238,0.0432466,0.257674,2.64838,2.20086,0.0480833,0.146076,-0.0289847,0.0302664,0.0527336,-0.0978916,0.32652,0.199198,0.199541,-6.49972,-1,-0.0216724,0,1,-8.13152e-20,6.93889e-18,5.14996e-18,-4.13962e-17,1.36609e-17,1.38236e-17,2.41235e-17,1.31188e-17,-7.48642e-17,-7.3265e-17,0,-0.526014,-0.199897,0.784579,-0.00301149,3.14159,1.96269,-0.0046014,3.53311,-0.00280164,-0.392699,2.88186,-0.00624855,4.44966,-0.0028345,0.523599,0,0,0,0.00361369,4.3488e-05,-0.786455,0.785971,3.14077,1.96269,3.53349,-0.393884,2.88186,4.45265,0.52267,4.21062e-06
0.16,-6.49945,-1.02183,0.00414574,0.000485695,5.06084e-05,0.924279,-0.786464,-0.760087,0.783151,0.0223682,3.14077,-1.95696,1.96269,-3.53197,3.53346,0.392985,-0.39389,-2.87698,2.8819,-4.45212,4.45265,-0.524099,0.522668,-5.44982,-1.02103,-7.80733,0.575012,-7.77663,-2.68088,-4.89945,-1.02175,-7.29952,0.36377,-7.29938,-2.40751,0.0238902,0.395378,-0.522143,0.00387498,-0.0218297,-0.0195038,4.21869e-05,1.4296,-0.786472,-1.44489,0.785979,-0.0149919,3.14076,-0.0545012,1.96268,-0.0244269,3.53347,-0.0139956,-0.393901,-0.0147809,1.00034,-0.00995027,-1.25042,1.2504,14.9784,10.311,-20.6215,12.2104,-25.4717,-5.86367,11.7271,-12.2139,7.32987,-1.59758,-0.000215403,0.000430782,-1.11494,-0.748368,-33.1978,16.5236,0,16.686,0.253351,6.91593,-3.42676,3.38813,-0.0167311,-0.00694886,0.00277552,-1.19823,0.200066,0.0263604,0.0435087,0.224636,2.62825,2.17299,0.0483861,0.150723,-0.0256406,0.0314505,0.056139,-0.0955847,0.329523,0.199272,0.199531,-6.49943,-1,-0.0218297,0,2,3.72694e-20,6.93889e-18,-8.97177e-18,-2.76201e-17,-1.30104e-17,-1.27936e-17,-1.72659e-17,-1.38778e-17,-1.38236e-17,-5.47522e-18,0,-0.525996,-0.204529,0.784563,-0.00301224,3.14159,1.96268,-0.00488698,3.53309,-0.00279911,-0.392699,2.88189,-0.00657694,4.44965,-0.00283302,0.523599,0,0,0,0.00387371,4.21869e-05,-0.786472,0.785979,3.14076,1.96268,3.53347,-0.393901,2.88189,4.45268,0.522657,8.42143e-06
0.17,-6.4993,-1.02199,0.00440867,0.000491115,5.35046e-05,0.926237,-0.786476,-0.760287,0.783106,0.0221268,3.14075,-1.95647,1.96267,-3.53192,3.53345,0.393022,-0.393903,-2.87666,2.88193,-4.45212,4.45267,-0.524073,0.52266,-5.44968,-1.02117,-7.80719,0.57486,-7.77649,-2.68102,-4.8993,-1.0219,-7.29938,0.363611,-7.29923,-2.40767,0.0236571,0.395433,-0.522105,0.00413869,-0.021987,-0.0198262,4.50831e-05,1.45958,-0.786485,-1.47387,0.78599,-0.0149927,3.14074,-0.0552699,1.96267,-0.0258835,3.53346,-0.0139823,-0.393914,-0.014781,1.00034,-0.0103534,-1.25043,1.25041,15.3342,10.3385,-20.6765,12.2861,-26.1279,-5.89137,11.7824,-12.2899,7.38918,-1.63021,-0.000216122,0.000432218,-1.11518,-0.767668,-33.2238,16.5297,0,16.7115,0.255237,6.92621,-3.42904,3.38947,-0.018506,-0.00707123,0.00282321,-1.19871,0.200067,0.0262933,0.043761,0.195863,2.61087,2.14896,0.0486081,0.155197,-0.0221624,0.0324592,0.0594489,-0.0931456,0.33218,0.199352,0.199542,-6.49943,-1,-0.021987,0,2,6.77626e-20,0,-1.43657e-18,-7.23434e-17,1.56125e-17,1.60462e-17,1.06252e-17,-2.90566e-17,-1.16985e-16,-1.17433e-16,0,-0.525974,-0.208619,0.78455,-0.00301272,3.14159,1.96267,-0.00517853,3.53308,-0.00279646,-0.392699,2.88192,-0.00696604,4.44964,-0.00283135,0.523599,0,0,0,0.00413732,4.50831e-05,-0.786485,0.78599,3.14074,1.96267,3.53346,-0.393914,2.88192,4.45271,0.522649,8.42143e-06
0.18,-6.49915,-1.02214,0.00467099,0.000496616,5.63871e-05,0.927945,-0.786489,-0.760462,0.783067,0.0219135,3.14074,-1.95598,1.96266,-3.53186,3.53343,0.393058,-0.393915,-2.87632,2.88196,-4.45212,4.4527,-0.524047,0.522651,-5.44953,-1.02131,-7.80704,0.574707,-7.77635,-2.68116,-4.89915,-1.02205,-7.29923,0.363451,-7.29907,-2.40783,0.0234551,0.395488,-0.522066,0.00439751,-0.0221444,-0.0201489,4.37547e-05,1.48619,-0.786502,-1.49947,0.785998,-0.0149946,3.14073,-0.0559669,1.96265,-0.0273669,3.53345,-0.0139707,-0.393931,-0.0147822,1.00035,-0.0107559,-1.25043,1.25041,15.6515,10.3627,-20.7248,12.3531,-26.7137,-5.91568,11.831,-12.3573,7.44172,-1.65909,-0.00021684,0.000433653,-1.11542,-0.785776,-33.25,16.5358,0,16.7373,0.256547,6.93658,-3.43135,3.39089,-0.020313,-0.00718913,0.00286907,-1.19921,0.200067,0.0262313,0.0440229,0.170773,2.59591,2.12771,0.0487983,0.159787,-0.0188412,0.0334144,0.0629235,-0.0908487,0.334533,0.199437,0.19957,-6.49915,-1,-0.0221444,0,3,-1.69407e-19,0,1.91091e-17,-5.62972e-17,-1.40946e-17,-1.40946e-17,-1.90549e-17,-1.53957e-17,7.26415e-17,7.33192e-17,0,-0.525956,-0.212234,0.784534,-0.00301341,3.14159,1.96265,-0.00547545,3.53306,-0.00279414,-0.392699,2.88195,-0.00740778,4.44963,-0.00282994,0.523599,0,0,0,0.00439604,4.37547e-05,-0.786502,0.785998,3.14073,1.96265,3.53345,-0.393931,2.88195,4.45273,0.522636,1.26324e-05
0.19,-6.49899,-1.0223,0.00493269,0.0005021,5.92535e-05,0.929434,-0.786501,-0.760618,0.783034,0.0217267,3.14073,-1.95549,1.96265,-3.5318,3.53342,0.393092,-0.393928,-2.87597,2.88195,-4.45206,4.45269,-0.524012,0.522643,-5.44938,-1.02145,-7.80688,0.574554,-7.77618,-2.68132,-4.89899,-1.02221,-7.29907,0.363292,-7.29891,-2.40799,0.0232788,0.395544,-0.522015,0.00465571,-0.0223017,-0.0204709,4.24099e-05,1.50981,-0.786518,-1.52209,0.786006,-0.0149975,3.14071,-0.056633,1.96263,-0.028859,3.53343,-0.0139567,-0.393947,-0.0147835,1.00035,-0.0111576,-1.25044,1.25041,15.9346,10.3838,-20.7671,12.4124,-27.2367,-5.937,11.8736,-12.417,7.48829,-1.68466,-0.000218467,0.000436906,-1.11566,-0.803394,-33.2763,16.542,0,16.7633,0.257625,6.94699,-3.43366,3.39235,-0.0221356,-0.00732841,0.00292342,-1.19973,0.200068,0.02617,0.0442847,0.148839,2.58293,2.10903,0.0489755,0.164417,-0.0154437,0.0351177,0.0674743,-0.0873484,0.336618,0.199523,0.199552,-6.49886,-1,-0.0223017,0,4,6.43745e-20,6.93889e-18,-5.17707e-18,-3.22279e-17,-1.30104e-18,-4.54281e-17,-5.8574e-17,4.18502e-17,-4.60786e-17,-5.91161e-17,0,-0.525938,-0.21543,0.784517,-0.00301431,3.14159,1.96263,-0.00577412,3.53304,-0.00279134,-0.392699,2.88193,-0.00770693,4.44961,-0.002828,0.523599,0,0,0,0.00465414,4.24099e-05,-0.786518,0.786006,3.14071,1.96263,3.53343,-0.393947,2.88193,4.45272,0.522623,1.68436e-05
0.2,-6.49882,-1.02246,0.00519373,0.000507468,6.21001e-05,0.93073,-0.786514,-0.760757,0.783006,0.0215638,3.14072,-1.955,1.96264,-3.53175,3.53341,0.393128,-0.39394,-2.87562,2.88198,-4.45206,4.45271,-0.523986,0.522634,-5.44922,-1.02159,-7.80671,0.574401,-7.77602,-2.68146,-4.89882,-1.02236,-7.29891,0.363132,-7.29874,-2.40815,0.0231239,0.395597,-0.521978,0.00491751,-0.0224591,-0.020791,4.52565e-05,1.5308,-0.786531,-1.54207,0.786018,-0.0149982,3.1407,-0.0572029,1.96262,-0.0303852,3.53342,-0.0139447,-0.39396,-0.0147836,1.00036,-0.0115578,-1.25045,1.25042,16.1871,10.4024,-20.8041,12.4649,-27.7033,-5.9557,11.911,-12.4699,7.52958,-1.70731,-0.000219104,0.000438177,-1.11591,-0.819436,-33.3028,16.5482,0,16.7897,0.257943,6.95751,-3.436,3.39391,-0.0239971,-0.00743917,0.00296634,-1.20028,0.200069,0.0261048,0.0445368,0.12963,2.57155,2.09282,0.049057,0.168814,-0.0119928,0.0357551,0.0709091,-0.084915,0.338466,0.199616,0.199624,-6.49886,-1,-0.0224591,0,4,-1.18585e-19,0,-9.1073e-18,-2.84874e-17,-1.43115e-17,-1.39862e-17,-1.45283e-17,-1.43115e-17,-1.02078e-16,-1.03663e-16,0,-0.525917,-0.218253,0.784505,-0.00301469,3.14159,1.96262,-0.0060796,3.53303,-0.00278895,-0.392699,2.88196,-0.00828287,4.44961,-0.00282638,0.523599,0,0,0,0.00491584,4.52565e-05,-0.786531,0.786018,3.1407,1.96262,3.53342,-0.39396,2.88196,4.45275,0.522615,1.68436e-05
0.21,-6.49865,-1.02262,0.00545418,0.000512909,6.4924e-05,0.931858,-0.786526,-0.760881,0.782982,0.0214175,3.14071,-1.95451,1.96263,-3.53169,3.53339,0.393164,-0.393952,-2.87525,2.88201,-4.45205,4.45274,-0.52396,0.522626,-5.44905,-1.02173,-7.80654,0.574249,-7.77585,-2.6816,-4.89865,-1.02251,-7.29874,0.362972,-7.29856,-2.40831,0.0229886,0.395651,-0.52194,0.00517446,-0.0226166,-0.0211116,4.3869e-05,1.54946,-0.786548,-1.55973,0.786025,-0.015,3.14068,-0.0577254,1.96261,-0.0319283,3.53341,-0.0139344,-0.393976,-0.0147848,1.00036,-0.0119576,-1.25045,1.25042,16.4125,10.4186,-20.8365,12.5113,-28.1197,-5.97207,11.9437,-12.5166,7.56621,-1.72737,-0.000219721,0.000439412,-1.11615,-0.834679,-33.3294,16.5543,0,16.8163,0.257879,6.96809,-3.43835,3.39553,-0.0258793,-0.0075458,0.00300757,-1.20085,0.20007,0.0260448,0.0447985,0.112801,2.56168,2.07827,0.049124,0.173327,-0.00869944,0.0363751,0.074491,-0.0826271,0.340104,0.199712,0.199708,-6.49858,-1,-0.0226166,0,5,-2.33781e-19,6.93889e-18,8.0502e-18,-8.0231e-18,-2.1684e-18,-1.95156e-18,-5.14996e-18,4.09828e-17,1.28749e-16,1.26675e-16,0,-0.525899,-0.22075,0.784489,-0.00301527,3.14159,1.96261,-0.00638848,3.53302,-0.00278688,-0.392699,2.88199,-0.00889296,4.44959,-0.00282503,0.523599,0,0,0,0.00517268,4.3869e-05,-0.786548,0.786025,3.14068,1.96261,3.53341,-0.393976,2.88199,4.45278,0.522602,2.1055e-05
0.22,-6.49846,-1.02277,0.00571399,0.000518229,6.77242e-05,0.932838,-0.786539,-0.760993,0.782963,0.0212899,3.14069,-1.95402,1.96262,-3.53164,3.53338,0.393201,-0.393963,-2.87488,2.88204,-4.45205,4.45276,-0.523934,0.522617,-5.44887,-1.02187,-7.80636,0.574096,-7.77568,-2.68174,-4.89846,-1.02267,-7.29856,0.362812,-7.29837,-2.40847,0.022869,0.395702,-0.521903,0.00543501,-0.022774,-0.0214303,4.66692e-05,1.56607,-0.78656,-1.57533,0.786037,-0.0150007,3.14067,-0.0582025,1.9626,-0.0334846,3.5334,-0.0139234,-0.393987,-0.0147849,1.00037,-0.0123561,-1.25046,1.25042,16.6139,10.4328,-20.8648,12.5524,-28.4912,-5.98639,11.9723,-12.558,7.59872,-1.74515,-0.000220325,0.000440617,-1.11639,-0.849193,-33.356,16.5605,0,16.8431,0.25747,6.97872,-3.44071,3.39719,-0.0277796,-0.00764843,0.00304716,-1.20144,0.20007,0.025981,0.0450505,0.0980173,2.55295,2.06559,0.0491396,0.177669,-0.00527271,0.0368752,0.077952,-0.0802113,0.341557,0.19981,0.199803,-6.49858,-1,-0.022774,0,5,3.38813e-21,6.93889e-18,2.05998e-18,-3.99664e-17,-1.86483e-17,2.5804e-17,2.57227e-17,-1.97325e-17,-1.07878e-16,-1.24412e-16,0,-0.525878,-0.222957,0.784477,-0.00301561,3.14159,1.9626,-0.0067,3.533,-0.00278467,-0.392699,2.88202,-0.00953547,4.44958,-0.00282348,0.523599,0,0,0,0.00543313,4.66692e-05,-0.78656,0.786037,3.14067,1.9626,3.5334,-0.393987,2.88202,4.45281,0.522594,2.1055e-05
0.23,-6.49827,-1.02293,0.00597322,0.000523622,7.05004e-05,0.933688,-0.786551,-0.761094,0.782947,0.0211741,3.14068,-1.95353,1.96261,-3.53159,3.53337,0.393236,-0.393974,-2.87451,2.88207,-4.45204,4.45279,-0.523908,0.522609,-5.44868,-1.02201,-7.80617,0.573943,-7.7755,-2.68188,-4.89827,-1.02282,-7.29837,0.362653,-7.29818,-2.40863,0.0227642,0.395755,-0.521865,0.00569072,-0.0229314,-0.0217494,4.52338e-05,1.58086,-0.786577,-1.58912,0.786044,-0.0150025,3.14066,-0.0586444,1.96259,-0.0350529,3.53338,-0.0139139,-0.394002,-0.0147861,1.00037,-0.0127541,-1.25046,1.25042,16.7938,10.4451,-20.8895,12.5885,-28.8228,-5.99889,11.9973,-12.5945,7.6276,-1.76091,-0.000220915,0.000441795,-1.11663,-0.863106,-33.3827,16.5667,0,16.8701,0.256776,6.9894,-3.44308,3.39889,-0.0296949,-0.00774724,0.00308519,-1.20204,0.200071,0.0259222,0.0453121,0.0850379,2.54533,2.05408,0.0491493,0.182128,-0.00200282,0.0373723,0.0815552,-0.0779407,0.342846,0.199911,0.199907,-6.49829,-1,-0.0229314,0,6,-1.52466e-19,-1.38778e-17,-3.43963e-17,3.43557e-17,-8.67362e-19,-1.30104e-18,5.58364e-18,4.22839e-17,1.30213e-16,1.25767e-16,0,-0.525861,-0.224908,0.784461,-0.00301615,3.14159,1.96259,-0.00701394,3.53299,-0.00278278,-0.392699,2.88205,-0.010205,4.44957,-0.00282218,0.523599,0,0,0,0.00568873,4.52338e-05,-0.786577,0.786044,3.14066,1.96259,3.53338,-0.394002,2.88205,4.45283,0.522581,2.52666e-05
0.24,-6.49808,-1.02309,0.00623186,0.000528989,7.32521e-05,0.934425,-0.786564,-0.761185,0.782934,0.0210707,3.14067,-1.95304,1.96261,-3.53154,3.53336,0.393272,-0.393985,-2.87413,2.8821,-4.45204,4.45281,-0.523883,0.522601,-5.44849,-1.02216,-7.80597,0.57379,-7.77531,-2.68202,-4.89808,-1.02297,-7.29818,0.362493,-7.29797,-2.40879,0.0226715,0.395807,-0.521828,0.00594584,-0.0230889,-0.0220678,4.37738e-05,1.59405,-0.786593,-1.60131,0.786051,-0.0150043,3.14064,-0.0590525,1.96258,-0.0366313,3.53337,-0.0139049,-0.394018,-0.0147874,1.00038,-0.0131513,-1.25047,1.25043,16.9548,10.4559,-20.9109,12.6205,-29.1188,-6.00979,12.019,-12.6268,7.65327,-1.77489,-0.000221488,0.000442941,-1.11688,-0.876461,-33.4095,16.5729,0,16.8972,0.25582,7.00011,-3.44546,3.40062,-0.0316237,-0.00784235,0.00312171,-1.20266,0.200072,0.0258641,0.0455737,0.0736214,2.53861,2.04379,0.0491351,0.18656,0.00125572,0.0378153,0.0851673,-0.0756778,0.343991,0.200014,0.20002,-6.49801,-1,-0.0230889,0,7,1.55854e-19,6.93889e-18,1.27936e-17,2.54652e-17,1.45283e-17,-2.97071e-17,-3.6131e-17,1.30104e-17,1.00614e-16,9.09781e-17,0,-0.525844,-0.226633,0.784445,-0.00301667,3.14159,1.96258,-0.0073299,3.53297,-0.00278097,-0.392699,2.88207,-0.0109009,4.44956,-0.00282092,0.523599,0,0,0,0.00594374,4.37738e-05,-0.786593,0.786051,3.14064,1.96258,3.53337,-0.394018,2.88207,4.45286,0.522569,2.94784e-05
0.25,-6.49787,-1.02325,0.00648988,0.000534235,7.59793e-05,0.93506,-0.786576,-0.76127,0.782924,0.0209803,3.14066,-1.95254,1.9626,-3.53149,3.53335,0.393309,-0.393996,-2.87375,2.88214,-4.45203,4.45283,-0.523856,0.522593,-5.44829,-1.0223,-7.80577,0.573637,-7.77511,-2.68216,-4.89787,-1.02312,-7.29798,0.362333,-7.29777,-2.40895,0.0225889,0.395857,-0.521792,0.00620459,-0.0232464,-0.0223844,4.65009e-05,1.60582,-0.786605,-1.61208,0.786063,-0.0150049,3.14063,-0.0594302,1.96257,-0.0382169,3.53336,-0.0138951,-0.394028,-0.0147875,1.00038,-0.0135471,-1.25048,1.25043,17.0989,10.4653,-20.9296,12.6486,-29.383,-6.01927,12.0379,-12.6553,7.67609,-1.78729,-0.000222069,0.0004441,-1.11712,-0.889331,-33.4363,16.579,0,16.9244,0.254638,7.01086,-3.44785,3.40239,-0.0335637,-0.00793389,0.00315677,-1.20329,0.200073,0.0258021,0.0458256,0.0635601,2.53259,2.03481,0.0490802,0.190825,0.00464748,0.0381569,0.0886521,-0.0732869,0.345009,0.200118,0.20014,-6.49801,-1,-0.0232464,0,7,-1.35525e-20,-6.93889e-18,6.53232e-18,-6.58653e-18,-1.92988e-17,-1.97325e-17,-1.35254e-17,2.32019e-17,-6.42932e-17,-7.21672e-17,0,-0.525823,-0.228159,0.784433,-0.00301694,3.14159,1.96257,-0.0076473,3.53296,-0.00277902,-0.392699,2.88211,-0.0116202,4.44955,-0.00281945,0.523599,0,0,0,0.00620238,4.65009e-05,-0.786605,0.786063,3.14063,1.96257,3.53336,-0.394028,2.88211,4.45289,0.522561,2.94784e-05
0.26,-6.49766,-1.0234,0.00674733,0.000539551,7.868e-05,0.935607,-0.786588,-0.761346,0.782916,0.0208965,3.14065,-1.95205,1.96259,-3.53144,3.53334,0.393346,-0.394006,-2.87337,2.88221,-4.45208,4.4529,-0.52384,0.522585,-5.44809,-1.02244,-7.80556,0.573485,-7.77492,-2.68229,-4.89766,-1.02328,-7.29777,0.362174,-7.29755,-2.40911,0.0225162,0.395907,-0.521768,0.00645851,-0.0234039,-0.0227015,4.49897e-05,1.61632,-0.786622,-1.62159,0.786069,-0.0150061,3.14061,-0.0597291,1.96256,-0.0398326,3.53336,-0.0138907,-0.394043,-0.0147887,1.00039,-0.0139426,-1.25048,1.25043,17.2279,10.4734,-20.9457,12.6734,-29.6189,-6.0275,12.0544,-12.6804,7.69638,-1.79829,-0.000222075,0.000444112,-1.11736,-0.900845,-33.4631,16.5851,0,16.9519,0.252805,7.02171,-3.45027,3.40425,-0.0355351,-0.00798753,0.00317671,-1.20395,0.200073,0.0257452,0.0460871,0.0547128,2.52733,2.02653,0.0489747,0.195097,0.00774743,0.0376423,0.091198,-0.0722721,0.345912,0.200228,0.200332,-6.49772,-1,-0.0234039,0,8,-2.03288e-20,0,7.12863e-18,-8.39308e-17,2.12504e-17,2.08167e-17,2.64274e-17,1.82146e-17,-6.93889e-17,-7.26009e-17,0,-0.525807,-0.229506,0.784417,-0.00301728,3.14159,1.96256,-0.00797076,3.53295,-0.00277813,-0.392699,2.88217,-0.0125564,4.44954,-0.00281902,0.523599,0,0,0,0.00645619,4.49897e-05,-0.786622,0.786069,3.14061,1.96256,3.53336,-0.394043,2.88217,4.45296,0.522548,3.36903e-05
